871,2017-12-14,5,678194,1627492068,49292,243473697150,3252,89306109
872,2019-08-11,8,37272,4024141689,80448,961750241154,4452,93583025
873,2018-01-04,4,395280,2703771001,80492,118687319199,4516,94592263
874,2015-06-13,9,792427,2048931201,31343,667616082863,1796,95928663
875,2020-11-01,14,990185,2053828143,68012,212011928778,806,50358048
876,2018-01-16,3,629994,1721576827,60118,147618220684,5332,90112094
877,2016-01-04,8,984370,174774985,76381,137069740849,5455,2030685
878,2015-09-22,14,744423,1077980559,84020,596762057566,2583,74558761
879,2016-12-10,11,500294,1085040416,79143,904718036720,4934,65150054
880,2018-03-01,4,14753,1051122733,76571,571985319002,2850,40051646
881,2015-03-21,4,382879,972517909,90368,574124896706,219,26968433
882,2020-12-08,9,553653,2185550623,69879,139682372877,5977,81029725
883,2019-03-30,6,336723,2685150161,93857,289703031847,3363,58589165
884,2019-09-27,7,77141,2754969358,38079,660987001872,2858,26167154
885,2017-04-07,12,589525,4018623667,78776,521029545290,977,71500075
886,2018-01-13,11,129768,3249210562,57783,504715411660,5853,90475765
887,2019-11-01,13,81702,2230397847,22614,787754580608,3569,87939040
888,2020-09-23,9,71920,4837547221,66503,502323422271,4175,48638832
889,2020-01-06,14,80452,3518890967,33919,751962375363,5627,17695693
890,2017-04-27,12,45916,1097970062,69144,833306898981,2400,77359792
891,2017-08-05,7,578092,1916820179,11581,535982400735,3831,39874029
892,2019-02-09,13,53154,1430520843,15182,698571445542,5185,8714876
893,2020-02-07,13,822847,760123237,99028,837552931258,5899,99193025
894,2017-07-12,7,585410,736633343,74180,125667996905,1679,80457122
895,2016-11-08,8,268736,2482941967,94299,616431220428,1503,54608075
896,2015-02-09,2,745370,235047750,67518,881735199783,5872,93457396
897,2020-03-23,13,703803,102105847,57996,414676638673,896,17399645
898,2018-03-21,14,148952,1128782221,64078,280484799845,721,78721217
899,2018-12-01,10,405323,311838394,21570,506596485538,1510,10582142
900,2015-07-04,2,248896,2083080507,42417,114793466956,4500,59207111
901,2020-10-07,9,252002,4861821838,20519,450621699263,51,91015985
902,2016-07-25,10,662819,4097516355,39133,755403663559,5761,2877136
903,2019-04-30,8,905736,1561048028,16834,46943947840,2149,50964407
904,2020-01-13,4,129517,2733861832,93458,769166207684,4523,66773362
905,2016-02-15,14,338747,4613915848,50821,630891809457,5400,52364054
906,2020-09-28,4,94641,1849417857,90364,126107721168,3262,71201784
907,2015-10-24,12,160004,1242538568,27141,970983819498,1696,65285595
908,2020-11-24,1,678490,4708735505,45403,644643311724,4805,87751705
909,2019-08-11,3,658839,4616457159,95054,579839187534,5612,14333562
910,2020-06-10,6,949918,2943200972,10746,336733415710,1302,95267016
911,2018-07-22,1,957525,1925930892,56979,989117504075,2644,17093791
912,2019-04-29,13,807228,3015025337,76737,920790226275,1181,68548008
913,2019-11-29,2,452616,10152263,99959,179445462794,2640,30650598
914,2017-09-17,1,142526,4331524710,78866,356987004327,2014,67385984
915,2018-04-05,4,853742,4176177321,34655,61836979766,3145,6790598
916,2017-01-03,13,893617,3977037114,44043,182224827874,5986,3276058
917,2016-01-12,6,148516,931401986,41087,841834745535,1652,7063900
918,2015-11-16,11,17328,2588541903,72064,10221961203,4714,74737412
919,2016-09-19,7,195407,828744298,96206,940844732860,963,79315893
920,2019-04-30,1,712389,1673863582,88165,251152145386,5173,74919308
921,2020-12-29,6,227823,3318785732,32593,623353704124,2232,99521259
922,2016-07-17,6,878531,1610205757,84526,500127473106,5827,35811556
923,2017-12-22,10,300691,1201355982,36017,26429455844,1854,51628194
924,2020-02-29,8,80596,2070094118,74005,406045189206,2391,40503000
925,2017-10-27,6,653511,4334265974,49395,336763773015,3906,33085692
926,2016-11-05,14,938862,4654908697,86693,242995089439,4524,12994931
927,2019-01-20,14,333958,2336750162,55217,948535059874,3071,30545123
928,2015-02-17,12,875596,1776978496,46459,626601373684,3621,8690206
929,2017-06-26,6,307909,3906719411,47561,563048700261,5030,29273571
930,2015-12-16,1,669359,3176820562,90831,383675290840,2203,30748003
931,2017-07-29,14,484883,1410757003,36158,863222488510,1282,57917625
932,2017-01-27,1,694260,378609529,50936,589803702309,65,95950314
933,2018-02-27,10,252749,1484974072,98918,155044503211,2491,62758853
934,2018-08-08,5,701718,3401362399,41745,248683270256,3587,2664561
935,2017-10-24,6,784281,4632356203,87012,338042942901,618,48663485
936,2017-04-10,11,367116,336648526,72575,225044586740,388,15688752
937,2015-11-04,14,183894,1659040846,27592,354571895037,242,11348052
938,2017-07-17,2,896301,3416035232,64915,638002056536,5594,6888080
939,2019-12-13,13,511984,3471575642,31042,405378837138,5494,70787413
940,2015-12-31,3,384244,1705780031,74521,306076005719,5475,19546402
941,2017-01-07,4,938210,3654359309,28358,998019816249,5808,28502546
942,2018-09-13,8,117571,4385164834,77003,298656337150,2096,14071972
943,2016-12-16,1,688631,2029916958,67611,447848795081,402,53966506
944,2018-07-06,8,892479,1050688693,66242,134127864154,1639,38255989
945,2018-05-31,4,750245,515848173,44780,910397406036,5696,28425095
946,2015-09-14,3,826794,4247648048,82931,943783154282,5790,59693526
947,2017-01-23,6,762864,3042482863,82158,985472269021,4808,1506340
948,2017-07-19,9,348465,1328463193,18753,438263212442,1254,32571254
949,2018-03-19,3,439128,2890615299,25547,817724793883,2516,70804471
950,2018-09-10,1,137280,2262558308,11235,499583388244,2749,39605601
951,2018-02-07,11,755786,1278003822,15306,521351567225,884,1873958
952,2020-12-21,5,114598,458651802,24236,625407222383,5994,90676215
953,2015-10-20,3,592465,855721076,10543,177868362936,247,32992114
954,2016-11-13,11,493754,1950368471,47311,560991323893,478,89665015
955,2018-12-09,14,638838,2592675871,45922,377562088527,3498,88628573
956,2020-10-02,10,963538,756918983,77790,411368272237,3835,25856873
957,2020-04-26,4,710802,969734647,72739,774567283145,2598,3293740
958,2020-02-20,1,44210,349281832,94435,517732179043,1605,30660793
959,2017-02-17,8,751330,273054407,15654,127934307649,1240,1981454
960,2019-06-22,3,318754,826972010,84115,224544774015,4071,53763508
961,2018-01-27,5,495821,2652820116,99777,182307707917,1152,29519017
962,2020-07-01,12,85633,4737638757,94175,376365779758,5818,53621796
963,2015-01-06,13,685988,4345204310,93474,153405394524,4617,84282694
964,2016-10-28,3,806547,3501402105,20724,377418677725,3132,28790638
965,2016-09-25,5,171995,233356241,66753,541665641489,979,6982130
966,2020-10-13,6,554416,3435436656,83994,801501593034,2024,72864798
967,2017-08-27,1,942552,691806453,76554,985940570347,2948,11790316
968,2015-05-18,5,123384,822070075,78658,802254296240,1372,66614034
969,2015-09-24,13,535850,4936940573,60804,321151858310,3445,41322278
970,2018-09-10,4,267911,4331211014,12078,410802583248,2990,37584729
971,2020-07-10,5,376843,4511296483,81162,645059188202,3298,78849277
972,2020-04-11,9,249951,2935789473,37407,187770138397,5380,37665056
973,2019-08-11,7,885032,4735809576,78572,312026986533,3860,35771560
974,2016-02-17,3,5633,1590280227,87717,455463277530,2799,44568459
975,2019-05-13,3,449451,3447604614,25030,885296445116,4947,51514223
976,2018-06-03,1,40795,3815880202,64172,128883653484,5598,15406857
977,2020-06-29,10,60245,1927130527,64955,100673034418,124,13956078
978,2016-09-20,11,59987,1474472749,67012,844622492018,1556,4412487
979,2019-06-01,6,548018,1707043318,46851,40587691521,3341,93365826
980,2017-04-04,14,890662,1518479722,39232,3605024149,2350,59696084
981,2019-11-14,7,158689,1732060889,96994,185718395519,5752,72808011
982,2016-06-20,7,1065,178622613,30561,725325038359,2079,76613025
983,2017-12-10,2,885171,4347861536,38849,422298462078,3847,21827968
984,2018-06-24,12,966586,3552116924,15527,336650748121,1800,93382140
985,2018-02-01,2,356582,2902516339,43973,195771270084,2862,71834623
986,2016-08-27,1,38139,4079592023,93359,330072768810,5547,39225604
987,2020-11-26,5,393274,2603096449,31017,741007849028,1153,1003775
988,2016-11-28,14,449534,4450038404,30305,739755192806,5866,67731926
989,2017-09-01,13,650670,3035791802,32653,197755644673,1832,47532420
990,2020-05-03,2,444318,4378869403,88040,772573923988,1519,31145299
991,2017-03-02,10,568299,3281737616,45883,928644553628,5216,98940210
992,2016-10-08,8,124926,368727951,72828,219177183578,494,33633332
993,2018-06-04,13,819027,2690050758,50106,309536694520,4633,48649365
994,2018-08-29,7,28243,684100011,65820,584534968589,2502,96524830
995,2019-02-10,12,765641,2446403527,92325,87291538232,1890,59456593
996,2016-12-26,10,788540,3859994525,27730,681946105539,4896,60956123
997,2015-02-13,5,685656,4524535580,83329,836915397022,2928,49821148
998,2020-04-10,12,908115,434417977,95950,541665641489,979,6982130
999,2020-12-07,12,363140,3861150227,20957,640128850907,4213,63637325
1000,2020-06-02,10,97736,1265375587,38535,398659351336,298,19741989
1001,2020-05-23,11,804432,321652122,30304,351958877121,3644,92574882
1002,2016-11-26,8,954001,1578066838,58313,263718979967,4571,46491176
1003,2017-03-24,12,84085,366138933,49467,243797452713,2974,47910230
1004,2019-05-11,9,849067,2882247505,10888,317286676987,4263,77400628
1005,2018-09-28,4,656024,4240143881,25066,173860317110,2913,62706886
1006,2016-03-21,7,224876,272263344,30057,357991609602,5949,90153651
1007,2016-03-11,14,863575,558036448,40393,119962226704,4486,26290645
1008,2016-06-19,12,15247,1414674844,67815,52922133363,1855,92933017
1009,2017-10-19,2,245344,4549433221,68265,410467930830,1865,87752368
1010,2016-02-03,13,918280,3028861407,60301,37938842403,5735,86181200
1011,2018-12-06,11,338724,192295757,12569,882392035898,302,4541821
1012,2015-02-27,13,761587,4965452787,57444,961766914626,4629,97541516
1013,2015-03-23,10,170012,4588996014,94613,8118379497,5720,21673434
1014,2018-05-19,8,437233,1237298793,15756,5670265745,3151,36182510
1015,2019-11-15,7,799045,4587507049,12110,278066233914,4293,22968762
1016,2016-09-25,12,214094,3478705485,70077,754696810677,5249,71417602
1017,2019-10-20,14,617381,3784121237,81212,515108648884,973,18726637
1018,2019-02-23,9,293230,2875035231,26283,361995616329,1910,70052659
1019,2020-04-19,12,112560,3462425403,96328,345741693532,2282,52568160
1020,2016-11-18,12,758665,755894285,63335,736623108943,4816,97084171
1021,2020-04-23,6,78659,3721575816,23147,24104239701,1439,82659996
1022,2016-05-29,1,658180,2025650444,28101,208715643506,2234,57043208
1023,2017-11-02,12,14329,1917613302,37774,151047801853,2196,84916710
1024,2019-11-09,8,639,2158484288,58480,606618245754,3607,29470718
1025,2015-10-09,2,375701,4222188477,29261,534792777864,5215,28011439
1026,2019-10-28,13,397947,431425677,72488,135624719053,3890,53161947
1027,2019-04-09,8,182055,2566886618,45346,305959307780,5640,95307316
1028,2019-03-15,7,864932,4922757855,92958,374717702357,364,77104923
1029,2018-01-22,6,34274,4341967649,36292,763236009245,818,20110199
1030,2015-03-11,14,871947,291006768,90540,243353809133,5085,10208626
1031,2015-05-17,14,777670,2947197155,90193,813681295864,1842,56013884
1032,2016-12-16,12,430179,128511800,46066,635845000664,1474,8274968
1033,2018-02-16,5,149353,3161461872,98700,972680698850,767,71494813
1034,2018-03-18,5,510807,3069693611,67082,368620601766,3910,68757738
1035,2016-06-03,8,331270,4881962455,76048,46943947840,2149,50964407
1036,2016-06-19,6,544325,1763185961,97792,946871980200,1508,79632666
1037,2017-03-06,10,641854,3718295110,91921,670805357609,5183,52557445
1038,2018-06-26,5,136479,4813630140,59849,158680866219,576,64177848
1039,2015-08-15,8,350548,4070623637,55026,346288541792,2119,55296732
1040,2020-06-12,5,924160,3934763677,90795,348618128277,3979,20053515
1041,2016-09-05,8,325082,1907023904,82227,670606017851,3,53942146
1042,2015-10-16,8,582202,1912723497,80102,759865583461,558,3435187
1043,2015-09-05,3,196828,1612632566,50043,397376080903,4631,39152175
1044,2019-09-25,4,643882,63094167,23695,890552738981,3670,39480292
1045,2019-08-11,13,477793,2889146569,99763,375910962485,3116,82960723
1046,2020-05-01,12,457655,4210780177,47116,660568458438,4069,42716777
1047,2020-05-19,14,227808,3708493415,12139,964209567126,200,75861321
1048,2019-02-02,1,286547,2553513423,78441,972185388029,449,86558761
1049,2015-10-04,2,608538,4708196162,69599,718573012947,1590,28995002
1050,2019-09-13,4,336343,1981913852,84953,540898904406,1821,16217744
1051,2017-04-02,14,175901,3600060956,41440,44990121042,2083,78830461
1052,2017-02-06,7,164192,3578430867,48303,278442036589,782,18954049
1053,2020-01-02,3,85822,3105287500,98562,190201448362,4280,76742524
1054,2018-10-24,10,537365,2600641991,14626,997105565838,1674,95100698
1055,2020-05-12,2,690714,2686724236,66279,421307583694,5867,46779575
1056,2016-11-20,9,513443,405107834,22835,537225968419,1379,88151448
1057,2015-08-28,14,812053,1264733399,88991,812373272213,482,27689054
1058,2015-05-10,6,348301,231659661,11329,229381991268,3628,76766751
1059,2019-05-30,8,904107,3023693714,29561,930923374499,5480,89336297
1060,2019-02-03,11,735216,1124760333,90456,412712648375,4201,79598721
1061,2016-04-13,11,126133,1966899830,87763,192608570683,679,21537359
1062,2020-12-05,12,608324,2580317879,88523,203548563274,2263,81049877
1063,2020-04-12,7,997840,698325875,57981,958584871009,4122,1080527
1064,2017-03-10,8,440792,991736010,19294,902214785497,3438,2486215
1065,2018-01-15,2,330965,2735951099,27996,499785824489,5754,73935982
1066,2020-08-18,8,50746,3480918186,26314,921838403420,2214,93956263
1067,2018-06-23,8,612467,4048920311,45783,10489800925,2469,37991504
1068,2018-02-13,7,37334,4107721247,91523,26820225933,1298,49141186
1069,2017-10-25,14,479540,1042322008,68470,715292375802,2047,11994459
1070,2017-03-22,13,933937,3709027770,44635,365633257188,1901,4951067
1071,2018-06-04,7,284718,890637141,32267,778482952162,224,33885246
1072,2016-10-22,6,810848,134202175,73073,140318442329,5606,71733557
1073,2017-09-16,8,675528,59284203,28009,295182034067,5330,21949650
1074,2019-09-13,12,301267,1297800746,23057,583250540540,1909,63205462
1075,2017-08-08,6,170082,557871590,27746,809534106549,5286,26887238
1076,2018-09-16,14,114008,2962010833,53638,246888786521,1083,31197067
1077,2016-09-05,6,177355,3843365852,37088,88480872292,1988,8532059
1078,2016-08-09,3,523304,2610112369,69599,10221961203,4714,74737412
1079,2015-05-20,12,974843,378449603,99282,302512184495,3972,26230305
1080,2020-10-26,4,991616,2230141788,74601,550224987473,3877,46000260
1081,2016-02-23,14,696956,200224850,48051,329923581191,752,94353971
1082,2017-12-16,10,295476,3898946152,66885,378365640675,2776,29500952
1083,2019-03-03,3,497285,4896456326,84349,161435611098,1052,43654440
1084,2016-01-15,7,453113,3577851171,87985,405894169972,2300,48544744
1085,2020-12-13,8,983796,3933922761,33130,513560342941,5854,95567232
1086,2020-04-18,10,793279,4036464412,74725,266201789139,2893,25333312
1087,2020-12-28,2,889777,4380860648,73487,918455361803,1188,28343727
1088,2015-08-04,2,246763,2541008859,97753,941403446803,1236,20686038
1089,2017-07-18,4,526881,2755312048,33285,165682717673,5616,8202615
1090,2018-10-21,11,56384,2091753808,96033,529983711984,4955,57805908
1091,2020-01-28,14,483404,2075300123,96011,301421691097,1908,55620671
1092,2015-07-22,5,564586,2257806461,68830,796647476741,1713,89068584
1093,2020-07-09,1,743783,3382759266,76928,438731526658,500,11709345
1094,2020-04-07,1,988510,1776367171,12606,979483586661,1161,14914575
1095,2017-02-20,4,429405,4221205634,13675,93089667929,1962,74830592
1096,2015-07-13,10,314923,1506115235,16929,347285517622,2279,73731423
1097,2015-12-13,8,935578,1783149307,81470,753225265136,954,17437185
1098,2020-04-01,8,670935,4604126827,31349,759309675795,4573,87004294
1099,2017-05-08,11,838695,987760308,19036,302001144956,4948,22434061
1100,2016-09-27,13,316082,2563498467,97136,810969118284,5240,54154111
1101,2020-03-21,1,404166,2909296018,38373,336512202564,1684,95162328
1102,2016-07-10,11,628234,2163537847,33192,839952636600,3061,93477888
1103,2017-01-14,10,704940,3767063085,67502,851385953531,5798,79348368
1104,2019-08-11,5,906246,3155823606,52747,506491017831,5523,39319523
1105,2019-04-07,7,210942,964164696,42732,475795360360,4705,34164455
1106,2015-02-14,14,289028,2849053514,22234,639955306568,5893,16541753
1107,2017-03-12,2,953542,4159757773,43225,303313638703,2476,18098045
1108,2016-08-09,10,19635,4209712083,68468,512444571243,2462,93599504
1109,2019-04-28,7,293141,2636916552,60859,403004882126,4422,16201324
1110,2020-06-27,13,289696,2200279841,33945,188222332338,3851,97387591
1111,2020-03-12,6,356637,3220618874,23563,984586072932,2910,15835367
1112,2020-02-25,4,683948,607191817,92629,542421315772,4796,14417401
1113,2017-11-10,5,573080,4284185395,34361,5316342949,4348,67749712
1114,2017-01-21,2,204521,4625420917,36069,774177778489,1610,45259968
1115,2016-02-18,4,686133,40215113,62552,654974882723,4518,93373765
1116,2016-10-30,1,804765,3226175496,23161,80599615107,80,54364176
1117,2018-04-25,9,92929,4561942237,83298,292992170983,5908,48241570
1118,2017-03-20,1,81728,4092311247,45752,539213621827,2625,78920692
1119,2016-10-27,10,594143,3652180097,31050,837833985295,3605,46523623
1120,2018-01-05,7,445804,4461258096,47943,317422486906,495,76906616
1121,2017-06-03,11,98907,4838712220,30212,837833985295,3605,46523623
1122,2020-10-24,6,867837,3653301102,46317,593277540304,3501,44122118
1123,2020-07-15,12,574411,4934756811,96591,555646498918,2240,39705520
1124,2017-04-15,14,12923,4026387455,20474,660987001872,2858,26167154
1125,2017-11-29,8,8355,2726581177,96433,590789038341,4377,82733748
1126,2019-05-31,4,525709,2546189494,81634,623508653330,5843,13992658
1127,2019-03-21,10,62428,790972102,56276,872693123858,5997,42676153
1128,2016-11-21,4,942243,3172462091,76789,741103502760,5520,37797601
1129,2018-07-22,11,790276,2658335387,82220,491775399397,3328,45061111
1130,2018-01-15,9,732143,2421331308,68072,97433984479,2135,63268575
1131,2016-07-23,12,238185,4006469127,46702,212011928778,806,50358048
1132,2015-04-05,10,82197,1675989374,97359,143702033800,5664,51919998
1133,2020-07-22,11,347767,2360508895,52110,155044503211,2491,62758853
1134,2016-08-07,5,14983,3963188823,12864,576312207393,1703,93499131
1135,2018-04-11,10,895701,2043998335,35190,923187568256,2650,92513337
1136,2017-03-08,9,82786,2608865595,81214,933358222813,4585,51290987
1137,2016-02-06,12,929294,1914506218,98615,736573252223,2480,44291999
1138,2015-11-15,4,428279,1496626339,18317,837523614773,506,5329249
1139,2015-02-26,8,462557,3828419875,55660,683918565139,1234,20020290
1140,2017-07-17,6,754708,3001421855,46425,417707625702,5027,69355237
1141,2015-11-24,10,766202,3101095169,55839,782117568761,2001,47809357
1142,2018-02-26,14,450119,2093533787,88774,341220967712,3971,83858497
1143,2016-09-04,2,495105,2428593820,69410,301485479086,819,101833
1144,2018-11-22,4,59872,1859487030,96002,210565890861,3774,29092507
1145,2020-07-04,10,919762,4257306796,72962,543320489774,1392,69655661
1146,2016-12-27,1,147480,3956317546,32179,285020079927,5403,86700348
1147,2020-12-15,2,399347,1531411896,10245,846650272450,2501,22978131
1148,2016-05-11,6,712459,2068205719,33602,349403734619,4670,80728584
1149,2015-05-23,11,165751,3906084983,81358,117738547368,1384,51521058
1150,2015-09-06,3,985859,3784820948,39617,19966050922,2032,47321083
1151,2015-11-14,4,108856,162337761,45754,920477373429,136,22798044
1152,2019-02-06,14,113390,3823500106,15733,969747522730,5581,22178301
1153,2018-11-20,9,361462,3397910004,75046,941643674700,2614,35298468
1154,2018-11-28,9,664192,4890714526,19560,841074048746,4575,70385105
1155,2019-09-25,10,424754,1675476764,80545,881012777244,3248,85821396
1156,2019-12-07,13,902735,32640625,77164,330522492534,733,25538556
1157,2020-06-24,8,28489,1412109514,97668,497659690043,5534,56730242
1158,2016-04-09,9,817524,277952635,75488,539984357470,5423,5167314
1159,2016-09-24,9,411034,1223423995,39439,52392406561,1037,88302266
1160,2020-12-16,1,857951,1217288367,30337,960609083456,3994,39268209
1161,2017-10-04,5,451467,664550804,22142,165516554416,4892,24589473
1162,2019-01-28,7,727622,1787188529,33890,660987001872,2858,26167154
1163,2019-05-01,9,587966,3460584179,82548,551625483275,4710,26865070
1164,2019-06-05,11,226869,2272744979,33054,536519247559,1529,18131920
1165,2016-10-27,3,779648,1980519127,90276,276087297753,2554,27971889
1166,2018-12-08,6,603964,2705623611,32837,79923683064,883,60266739
1167,2016-06-01,6,345654,1996817467,55080,862984684543,2191,61392069
1168,2016-03-15,14,886615,1900026309,84603,912184510190,809,90269310
1169,2017-03-05,4,169622,800186207,80401,918095699428,5476,9008105
1170,2020-10-07,12,134832,1014614293,99393,751935891808,3205,21394297
1171,2015-08-08,11,464740,3381435152,61451,495239975830,5345,83548976
1172,2017-08-01,4,328881,1437771570,26812,492414241273,320,29057584
1173,2020-04-20,6,459110,390351892,26265,593428700391,1788,48539337
1174,2015-02-23,2,73425,2520883273,99580,217116999300,3654,59393434
1175,2020-07-29,11,924877,1558104849,40404,589461186162,3107,71672077
1176,2017-08-29,12,404635,1851216823,37407,969260312296,560,9937851
1177,2017-04-08,7,432368,2861859446,83087,714828499353,3397,11274836
1178,2015-07-06,5,992274,3943892781,74244,210503220816,5814,89008466
1179,2016-03-31,6,18573,127314111,44498,635580900050,961,78383446
1180,2015-03-05,13,186038,4726271951,25882,593345780300,4094,47759892
1181,2015-07-24,11,625412,2737687933,75752,519480457718,316,69274974
1182,2019-04-05,7,27156,4053713886,95611,800035395651,841,30749042
1183,2019-01-16,1,174975,1203555591,15707,722260241235,1204,78407178
1184,2020-03-15,7,408765,1443845622,26014,388813051766,5589,86553000
1185,2017-05-21,10,971104,2929171853,40330,699310818109,1171,24015013
1186,2018-01-24,13,26821,930620905,23688,519387928618,5015,69450013
1187,2020-09-27,8,591734,822451722,33847,787327945337,886,10006393
1188,2015-01-31,7,851289,1589941202,69862,468982622433,2136,27958391
1189,2016-03-21,11,420330,1387249821,83556,297617084463,1258,61461025
1190,2020-09-11,11,558843,3720814001,27424,55587383123,2493,4544951
1191,2016-02-05,9,20283,1673139945,65848,675138814854,3846,63393251
1192,2020-03-29,6,781183,595932469,86662,919410194241,4831,40680833
1193,2020-03-01,2,960095,3648167607,26578,428106721682,4393,85604377
1194,2020-09-04,13,119608,177068678,72154,605200909952,5772,39319998
1195,2019-04-10,11,26495,4502381439,45600,340551912382,3524,11059347
1196,2016-02-20,6,222638,681250248,54572,515129748886,5702,44945767
1197,2015-04-08,2,554100,1933289000,90300,85097662880,2407,60881309
1198,2019-03-11,10,804839,3882611170,34894,591328604011,697,33033100
1199,2020-01-02,11,685440,264535477,27448,316844313920,641,88797684
1200,2016-08-21,7,908827,2515195859,73547,240053994125,1755,89090774
1201,2020-01-16,10,230900,2499462957,99827,500874908277,1769,88934805
1202,2018-01-08,9,261636,1659841540,42454,157690668523,2846,62178026
1203,2015-09-17,8,173064,440565559,12903,397098533250,33,73009921
1204,2015-04-18,11,986558,3272567160,86256,964979268111,1089,24910940
1205,2016-06-06,9,697258,1878746181,87011,84244735718,3634,75972601
1206,2018-09-05,12,125220,2187047229,21677,779074259882,2657,5852905
1207,2019-06-10,7,406097,2159334744,54568,445479950821,4180,47756794
1208,2020-08-02,9,509870,1753619874,56664,283027334701,100,66126811
1209,2019-06-03,10,588860,4730243676,80701,886074618812,5698,35459584
1210,2017-06-27,10,996741,2201011416,34746,694724441213,1975,2267880
1211,2016-05-29,10,812840,4171795016,60438,878273377143,125,41805850
1212,2015-12-23,11,117106,3517323011,14225,50794795280,4682,97105042
1213,2016-09-16,11,688545,4917050910,53101,812215955677,1293,81668951
1214,2015-04-29,1,96012,3393054907,78066,698261454326,4813,97472509
1215,2020-10-19,4,72456,4973005090,94096,476797746353,216,18915039
1216,2017-07-13,4,95994,4173967134,50251,748420883947,4117,86619316
1217,2017-07-15,12,106732,2351572115,68145,562440601654,2254,92859139
1218,2017-11-06,8,656215,1351634378,53298,325883121084,310,62742377
1219,2016-09-18,12,702515,204264368,17026,233472970971,2634,13322980
1220,2015-07-06,14,787267,3423929253,32565,857370043413,4511,61660815
1221,2018-08-14,9,921172,1028877002,72210,128723185658,4626,93615609
1222,2019-11-24,4,627981,11385151,30409,999006605864,273,55061625
1223,2018-09-09,5,158134,463817759,22163,838845925167,1984,48902982
1224,2018-04-20,7,706347,441370734,65734,585160967893,2994,52097555
1225,2016-01-31,10,275251,1882092352,89512,920138506381,3131,6741042
1226,2020-06-26,4,644552,3440176942,26956,140558982048,5359,53396141
1227,2018-07-25,10,958952,916847695,30830,340551912382,3524,11059347
1228,2016-11-28,5,725230,3416176476,18255,522290829512,5060,4407469
1229,2016-04-07,8,756220,405499989,85481,912649241970,4938,26914454
1230,2018-04-17,7,31375,38712822,64696,408403999965,5102,35741703
1231,2016-01-03,1,379742,4308337716,57110,867971801730,3821,94285225
1232,2020-03-18,8,838157,3350004280,68064,582000749963,1165,35212793
1233,2017-08-10,5,733258,3213949100,42400,596762057566,2583,74558761
1234,2020-11-13,1,247357,3809577638,48432,999079572291,77,22821972
1235,2018-07-16,13,861497,4623246658,43097,970563608434,399,65896805
1236,2015-09-09,2,14088,1879390435,71526,531651527506,1144,60260656
1237,2020-03-17,11,50194,128908106,83150,737041536145,2231,12316510
1238,2018-08-17,8,889128,3566229939,19724,410526154016,3599,88646276
1239,2018-09-25,10,400019,951772235,39131,28667797912,4749,6329864
1240,2020-02-28,9,807135,2644715084,63876,551132476790,586,55906661
1241,2017-06-02,7,716984,3263917694,95506,455693990900,1655,68193164
1242,2019-09-22,7,339822,2671373960,73074,336512202564,1684,95162328
1243,2016-06-19,7,883883,4697168406,81576,148773950732,5961,56869651
1244,2015-01-17,6,405115,2654955557,63289,667272031164,2379,39727084
1245,2016-09-01,8,407660,2686302304,90139,701267258368,3969,37470435
1246,2018-04-29,5,139306,947418280,30561,328624893958,120,8388638
1247,2018-09-01,4,567991,2433862025,62521,183795967722,5062,4871237
1248,2015-01-25,8,252767,4423431172,52630,381954748426,3317,28526007
1249,2019-08-31,13,163575,1894841253,80761,536519247559,1529,18131920
1250,2017-01-28,4,277292,2900775737,76027,320071816394,4270,58786794
1251,2018-02-06,1,219947,2372850725,49955,997460915892,3194,38181811
1252,2018-04-11,8,912754,1510351783,32119,169381647551,4760,93726944
1253,2018-02-16,14,122211,4472584444,84729,268356161392,3185,63361079
1254,2020-01-21,14,182459,1030316290,76186,143407275454,2579,82374470
1255,2018-05-15,13,408846,4030893941,74233,969881300891,2725,92799430
1256,2015-07-31,10,37740,1379577608,78572,256014562699,2129,80316013
1257,2019-11-06,10,93279,3078563822,95867,92399536380,4470,59023957
1258,2020-11-16,8,457625,2911929734,59609,377655232268,5960,26996039
1259,2016-12-07,7,840510,4751851225,62645,798335548262,4460,29887638
1260,2017-08-12,7,477523,671170399,57979,932627457340,2861,60362122
1261,2015-04-26,3,343768,3900231127,64106,518896193308,1838,33077111
1262,2017-09-04,12,319901,3855443272,64473,186398880510,4859,27226220
1263,2016-11-16,3,893558,3649053902,86203,12482302549,2412,39104647
1264,2019-12-06,6,781192,2164143562,74739,572358002684,1495,11378775
1265,2016-12-15,11,835610,815257341,67952,468548556869,666,5469599
1266,2020-07-04,8,728748,1535445257,97685,88480872292,1988,8532059
1267,2017-04-07,4,314931,835372886,73557,72217905464,4076,33752091
1268,2016-12-07,8,971736,3847661016,79396,673079307480,832,39797665
1269,2020-06-12,2,395465,405163874,92964,210954381453,4404,73268814
1270,2019-10-01,8,244835,3200667803,23874,978447152003,881,25431254
1271,2017-09-14,13,708186,3735087241,11614,985106644475,3063,50872128
1272,2016-07-29,1,422028,2304176871,40746,79171888854,4982,99099050
1273,2019-06-23,5,142115,3806486919,11488,695175054810,3226,51587349
1274,2017-03-25,10,255577,4293784222,22706,782117568761,2001,47809357
1275,2020-04-04,9,524225,2704075506,47566,417336147858,2805,66395740
1276,2017-08-14,2,568232,1728184212,68010,500127473106,5827,35811556
1277,2016-10-05,11,448119,4396132213,17724,568940317322,1528,66791360
